id,file,sheet,row,column,content
96,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,19,"KJDA01"
97,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,26,"FNKJDA0102"
98,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,33,"BTGKJDA0102J01"
99,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,40,"WR梁"
100,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,45,"2016/11/29"
101,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,50,"WR梁"
102,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",2,55,"2017/05/24"
103,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",3,12,"請求入金管理"
104,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",3,19,"債権データ作成"
105,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",3,26,"合算学番採番"
106,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",3,33,"合算対象判定"
107,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",5,1,"処理記述"
108,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",7,8,"入力"
109,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",7,31,"処理"
110,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",7,54,"出力"
111,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",8,15,"<< 機能概要 >>"
112,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",9,16,"合算学番を採番するために、材発対象データをもとに合算可能な債権かを判定し、"
113,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",10,17,"材発対象データの合算可能フラグを更新する"
114,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",11,16,"  "
115,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",12,15,"<< 機能内容 >>"
116,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",14,16,"1."
117,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",14,17,"合算可能な債権かを判定するために必要な下記項目を、汎用コードマスタ＿明細から全件取得する"
118,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",15,17,"・合算除外講座コード（5桁）"
119,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",17,17,"※汎用コードマスタ＿明細の「合算除外講座コード(5桁)」の持ち方は、「別紙＿合算除外講座コード(5桁)」参照"
120,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",19,16,"2."
121,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",19,17,"合算対象判定データを取得するために、材発対象データより下記条件で取得する"
122,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",20,17,"材発対象データ.債権作成対象フラグ ＝ [対象] AND"
123,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",21,17,"材発対象データ.債権作成対象処理済フラグ ＝ [処理済]　AND"
124,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",22,17,"材発対象データ.合算学番採番 ＝ [未処理] "
125,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",24,16,"3."
126,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",24,17,"取得したデータに対し合算対象判定、材発対象データ更新を行うために下記処理を繰り返し行う"
127,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",25,17,"3.1"
128,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",25,18,"「別紙_合算対象除外判定」シートの条件に従い、合算対象判定処理を実施する。

"
129,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",26,18,"合算対象除外条件のいずれかに該当する場合、合算対象外と判定する。"
130,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",28,17,"3.2"
131,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",28,18,"合算対象判定の結果より材発対象データを更新する"
132,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",30,18,"3.2.1　合算対象の場合は"
133,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",31,20,"材発対象データ.合算可能フラグに「合算可」を設定する"
134,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",32,18,"3.2.2　合算対象以外の場合は"
135,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",33,20,"材発対象データ.合算可能フラグに「合算不可」を設定する"
136,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",34,20,"材発対象データ.合算区分が「単一」を更新する"
137,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",35,20,"材発対象データ.合算学番採番を処理済にする"
138,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",37,18,"更新内容は以下を参照"
139,"バッチ処理記述書_BTGKJDA0102J01_合算対象判定.xlsx","バッチ処理記述書",38,18,"[DBセット]シートのDBセット名[材発対象データ更新]"
129,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,1,"バッチ処理記述書"
130,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,12,"機能グループID/名"
131,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,19,"業務ID／業務名"
132,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,26,"機能ID／機能名"
133,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,33,"バッチ処理ID/名"
134,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,40,"作成者"
135,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,45,"作成日"
136,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,51,"更新者"
137,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",1,56,"更新日"
138,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,12,"KJD"
139,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,19,"KJDA01"
140,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,26,"FNKJDA0102"
141,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,33,"BTGKJDA0102J02"
142,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,40,"WR梁"
143,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,45,"2016/11/23"
144,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,51,"WR三橋"
145,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",2,56,"2017/07/24"
146,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",3,12,"請求入金管理"
147,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",3,19,"債権データ作成"
148,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",3,26,"合算学番採番"
149,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",3,33,"合算学番採番"
150,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",5,1,"処理記述"
151,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",7,8,"入力"
152,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",7,31,"処理"
153,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",7,55,"出力"
154,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",8,15,"<< 機能概要 >>"
155,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",9,16,"材発対象データをもとに、合算可能と判定された債権に対して合算請求対象を判定し、"
156,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",10,16,"材発対象データ、債権講座データを更新する"
157,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",11,16,"合算請求対象と判定した場合は、合算履歴も作成する"
158,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",13,15,"<< 機能内容 >>"
159,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",15,16,"1."
160,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",15,17,"合算請求対象を判定するために必要な下記項目を、汎用コードマスタ＿明細から全件取得する"
161,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",16,17,"・合算用部門コード（社ごとに設定されている合算用部門コード）"
162,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",17,17,"・合算上限件数、合算上限金額（事業部門ごとに設定されている合算上限件数、合算条件金額）"
163,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",18,17,"※汎用コードマスタ＿明細の「合算用部門コード」および「合算上限件数、合算上限金額」の持ち方は、"
164,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",19,17,"　「別紙＿合算用部門コード」参照"
165,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",21,16,"2."
166,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",21,17,"合算請求可能データを取得するために、材発対象データより下記条件で取得する"
167,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",22,17,"材発対象データ.債権作成対象フラグ ＝ [対象] AND"
168,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",23,17,"材発対象データ.債権作成対象処理済フラグ ＝ [処理済] AND"
169,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",24,17,"材発対象データ.合算可能フラグ ＝「合算可能」AND"
170,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",25,17,"材発対象データ.合算学番採番 ＝ [未処理]"
171,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",27,16,"3."
172,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",27,17,"取得したデータに対し合算学番採番、材発対象データの更新、合算履歴の作成、債権講座データの更新"
173,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",28,17,"を行うために、下記処理を繰り返し行う"
174,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",30,17,"3.1"
175,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",30,18,"「顧客番号、合算用部門コード、材発予定日、初回基幹取込日」の組み合わせをキーとして、"
176,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",31,18,"下記条件を満たす場合は同一合算単位と判定する"
177,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",32,18,"・同じキーの件数が2件以上"
178,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",33,18,"※合算用部門コードの取得について、1.で取得した汎用コードマスタ＿明細から"
179,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",34,18,"　材発対象データ.社コードより取得する"
180,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",36,17,"3.2"
181,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",36,18,"3.1で同一合算単位と判定した時、合算単位で下記採番ルールの通り合算学番を採番する"
182,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",37,18,"※採番ルールの詳細は「別紙＿合算学番採番ルール」参照"
183,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",39,17,"3.3"
184,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",39,18,"3.1で同一合算単位と判定した時、3.2で合算学番採番を行ったデータより学番単位で合算履歴を登録する
"
185,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",40,18,"登録内容は以下を参照"
186,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",41,18,"[DBセット]シートのDBセット名[合算履歴登録]"
187,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",43,17,"3.4"
188,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",43,18,"採番された合算学番を材発対象データに反映するため、材発対象データを更新する"
189,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",44,18,"・3.2で合算学番採番を行ったデータに対し、
合算学番を採番した合算学番で更新する、それ以外は更新しない"
190,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",45,18,"・3.2で合算学番採番を行ったデータに対し、合算区分を「合算」にする、それ以外は「単一」にする"
191,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",46,18,"・材発対象データ.合算学番採番を処理済にする"
192,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",47,18,"更新内容は以下を参照"
193,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",48,18,"[DBセット]シートのDBセット名[材発対象データ更新]"
194,"バッチ処理記述書_BTGKJDA0102J02_合算学番採番.xlsx","バッチ処理記述書",50,17,"3.5"
