id,file,sheet,row,column,content
52,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",38,18,"　　（例：法人直入オーダー）"
53,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",40,17,"2.既顧客、新規顧客を判定するため、取得した受付データに対し処理を繰り返す"
54,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",42,18,"2.1 受付データ.強制別人名寄せスキップフラグ、指示待ち解除結果、名寄せ結果より、"
55,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",43,18,"　　申込者の名寄せ結果、進物者の名寄せ結果の初期設定を行う"
56,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",45,18,"　　＜申込者＞"
57,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",46,20,"No"
58,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",46,21,"受付データの判定項目"
59,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",46,31,"値"
60,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",46,34,"申込者の名寄せ結果"
61,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",46,47,"申込者の顧客番号"
62,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",47,20,"①"
63,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",47,21,"強制別人名寄せスキップフラグ"
64,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",47,31,"スキップ"
65,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",47,34,"別人"
66,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",47,47,"半角スペース"
67,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",48,20,"②"
68,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",48,21,"名寄せ指示待ち解除結果"
69,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",48,31,"該当"
70,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",48,34,"該当"
71,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",48,47,"受付データ.統合後顧客番号"
72,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",49,31,"別人"
73,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",49,34,"未処理（再度名寄せ）"
74,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",49,47,"半角スペース"
75,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",50,20,"③"
76,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",50,21,"名寄せ結果"
77,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",50,31,"未処理"
78,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",50,34,"未処理（初回名寄せ）"
79,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",50,47,"半角スペース"
80,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",51,31,"スキップ"
81,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",51,34,"スキップ"
82,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",51,47,"半角スペース"
83,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",52,34,"※ラベルあり進物オーダーの申込者"
84,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",53,31,"該当"
85,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",53,34,"該当"
86,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",53,47,"受付データ.統合後顧客番号"
87,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",54,34,"※直入進物オーダー　かつ、"
88,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",55,34,"　申込者の初回名寄せ結果が該当　かつ、"
89,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",56,34,"　進物者が指示待ち解除の場合"
90,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",58,18,"　　＜進物者＞"
91,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",59,20,"No"
92,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",59,21,"受付データの判定項目"
93,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",59,31,"値"
94,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",59,34,"進物者の名寄せ結果"
95,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",59,47,"進物者の顧客番号"
96,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",60,20,"①"
97,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",60,21,"進物者名寄せ指示待ち解除結果"
98,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",60,31,"該当"
99,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",60,34,"該当"
100,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",60,47,"受付データ.進物者顧客番号"
101,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",61,31,"別人"
102,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",61,34,"未処理（再度名寄せ）"
103,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",61,47,"半角スペース"
104,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",62,20,"②"
105,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",62,21,"進物者名寄せ結果"
106,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",62,31,"未処理"
107,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",62,34,"未処理（初回名寄せ）"
108,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",62,47,"半角スペース"
109,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",63,31,"スキップ"
110,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",63,34,"スキップ"
111,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",63,47,"半角スペース"
112,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",64,34,"※進物オーダー以外"
113,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",65,31,"該当"
114,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",65,34,"該当"
115,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",65,47,"受付データ.進物者顧客番号"
116,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",66,34,"※直入進物オーダー　かつ、"
117,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",67,34,"　申込者が指示待ち解除　かつ、"
118,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",68,34,"　進物者の初回名寄せ結果が該当の場合"
119,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",71,18,"2.2 申込者の名寄せ結果＝「未処理」の場合、申込者の既顧客判定をするため、"
120,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",72,18,"　　顧客マスタに対して名寄せマッチングを行う"
121,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",74,18,"　　・名寄せマッチング内容は、[【補足】名寄せマッチング]シートを参照"
122,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",75,18,"　　　※名寄せマッチング結果を申込者の名寄せマッチング結果に設定する"
123,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",77,18,"　　・申込者の名寄せマッチング結果が「指示待ち」の場合、"
124,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",78,18,"　　　指示待ち＿ヘッダ、指示待ち＿明細、名寄せ候補者を登録する"
125,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",79,18,"　　　登録内容は以下を参照"
126,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",80,18,"　　　[DBセット]シートのDBセット名[指示待ち＿ヘッダ登録]"
127,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",81,18,"　　　[DBセット]シートのDBセット名[指示待ち＿明細登録]"
128,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",82,18,"　　　[DBセット]シートのDBセット名[名寄せ候補者登録]"
129,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",84,18,"　　・申込者の名寄せマッチング結果（別人、該当、指示待ち）を申込者の名寄せ結果へ設定する"
130,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",85,18,"　　　該当の場合、名寄せマッチング結果の顧客番号を申込者の顧客番号に設定する"
131,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",87,18,"2.3 進物者の名寄せ結果＝「未処理」の場合、進物者の既顧客判定をするため、"
132,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",88,18,"　　顧客マスタに対して名寄せマッチングを行う"
133,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",90,18,"　　・名寄せマッチング内容は、[【補足】名寄せマッチング]シートを参照"
134,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",91,18,"　　　※名寄せマッチング結果を進物者の名寄せマッチング結果に設定する"
135,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",93,18,"　　・進物者の名寄せマッチング結果が「指示待ち」の場合、"
136,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",94,18,"　　　指示待ち＿ヘッダ、指示待ち＿明細、名寄せ候補者を登録する"
137,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",95,18,"　　　登録内容は以下を参照"
138,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",96,18,"　　　[DBセット]シートのDBセット名[指示待ち＿ヘッダ登録]"
139,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",97,18,"　　　[DBセット]シートのDBセット名[指示待ち＿明細登録]"
140,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",98,18,"　　　[DBセット]シートのDBセット名[名寄せ候補者登録]"
141,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",100,18,"　　・進物者の名寄せマッチング結果（別人、該当、指示待ち）を進物者の名寄せ結果へ設定する"
142,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",101,18,"　　　該当の場合、名寄せマッチング結果の顧客番号を進物者の顧客番号に設定する"
143,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",103,18,"2.4 申込者の名寄せ結果、進物者の名寄せ結果より、"
144,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",104,18,"　　新規顧客として確定した申込者／進物者に対して、顧客マスタ登録、ステータスＤＢ登録を行う"
145,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",105,18,"　　既顧客として確定した申込者／進物者に対して、ステータスＤＢの情報を取得し、"
146,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",106,18,"　　ブラックチェックを行う"
147,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",107,18,"　　・対象"
148,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",108,18,"　　　　申込者の名寄せ結果≠「指示待ち」　AND"
149,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",109,18,"　　　　進物者の名寄せ結果≠「指示待ち」"
150,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",110,18," 　　※進物オーダーの場合、申込者、進物者ともに名寄せ結果が「指示待ち」でないこと"
151,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",112,19,"2.4.1 新規顧客登録"
152,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",113,19,"　　＜申込者＞"
153,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",114,19,"　　・申込者が新規顧客（申込者の名寄せ結果＝「別人」）の場合、"
154,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",115,19,"　　　共通部品を使用して、顧客マスタ、ステータスＤＢを登録する"
155,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",116,19,"　　　登録内容は以下を参照"
156,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",117,19,"　　　・リスト受付の場合"
157,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",118,19,"　　　　[DBセット]シートのDBセット名[顧客マスタ登録（リスト申込者）]"
158,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",119,19,"　　　　[DBセット]シートのDBセット名[ステータスＤＢ登録（リスト申込者）]"
159,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",120,19,"　　　・オーダー受付の場合"
160,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",121,19,"　　　　[DBセット]シートのDBセット名[顧客マスタ登録（オーダー申込者）]"
161,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",122,19,"　　　　[DBセット]シートのDBセット名[ステータスＤＢ登録（オーダー申込者）]"
162,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",124,19,"　　＜進物者＞"
163,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",125,19,"　　・進物者が新規顧客（進物者の名寄せ結果＝「別人」）の場合、"
164,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",126,19,"　　　共通部品を使用して、顧客マスタ、ステータスＤＢを登録する"
165,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",127,19,"　　　登録内容は以下を参照"
166,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",128,19,"　　　[DBセット]シートのDBセット名[顧客マスタ登録（オーダー進物者）]"
167,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",129,19,"　　　[DBセット]シートのDBセット名[ステータスＤＢ登録（オーダー進物者）]"
168,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",131,19,"2.4.2 ブラックチェック"
169,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",132,19,"　　＜申込者＞"
170,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",133,19,"　　・申込者が既顧客（申込者の名寄せ結果＝「該当」）　AND"
171,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",134,19,"　　　受付データ.ブラック名寄せ結果＝「未処理」の場合、ブラックチェックを行う"
172,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",135,19,"　　・ブラックチェック"
173,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",136,19,"　　　・ステータスＤＢを取得する"
174,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",137,19,"　　　　検索条件"
175,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",138,19,"　　　　　ステータスＤＢ.顧客番号＝申込者の名寄せ結果の顧客番号　 AND"
176,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",139,19,"　　　　　ステータスＤＢ.ブラック・グレー区分≠「ブラック対象外」「ブラック指示待ち」"
177,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",140,19,"　　　・ステータスＤＢが取得できた場合、"
178,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",141,19,"　　　　申込者のブラックチェック結果を「ブラック該当」とする"
179,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",143,19,"　　＜進物者＞"
180,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",144,19,"　　・進物者が既顧客（進物者の名寄せ結果＝「該当」）　AND"
181,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",145,19,"　　　受付データ.送付先/進物者ブラック名寄せ結果＝「未処理」の場合、"
182,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",146,19,"　　　ブラックチェックを行う"
183,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",147,19,"　　・ブラックチェック"
184,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",148,19,"　　　・ステータスＤＢを取得する"
185,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",149,19,"　　　　検索条件"
186,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",150,19,"　　　　　ステータスＤＢ.顧客番号＝進物者の名寄せ結果の顧客番号　 AND"
187,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",151,19,"　　　　　ステータスＤＢ.ブラック・グレー区分≠「ブラック対象外」「ブラック指示待ち」"
188,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",152,19,"　　　・ステータスＤＢが取得できた場合、"
189,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",153,19,"　　　　進物者のブラックチェック結果を「ブラック該当」とする"
190,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",155,19,"2.4.3 ブラック該当の場合、在庫引戻しを行う"
191,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",156,19,"　　　対象条件"
192,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",157,19,"　　　　オーダー受付　AND"
193,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",158,19,"　　　　申込者のブラックチェック結果が「ブラック該当」　OR"
194,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",159,19,"　　　　進物者のブラックチェック結果が「ブラック該当」　"
195,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",161,19,"　　　・在庫引戻しを行うため、以下の条件でオーダー受付データ＿明細を取得する"
196,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",162,19,"　　　　検索条件"
197,"バッチ処理記述書_BTGKJAB0101J01_名寄せ.xlsx","バッチ処理記述書",163,19,"　　　　　オーダー受付データ＿明細.受付番号＝受付データ.受付番号　　AND"
